GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj
MSTRG.51.1	11399.7481646825	-1.17263871734936	0.277005753367266	-4.23326484412267	2.30322998744051e-05	0.000129714061832864
gene-J2S48_RS05905	65.840653540417	2.05468422394385	0.485479222997272	4.23228044911698	2.31333695074544e-05	0.000130074146684772
gene-J2S48_RS11010	355.467512821339	-1.52655820787072	0.361353571290248	-4.22455547462834	2.39412874243923e-05	0.000134401169627638
gene-J2S48_RS22365	86.6871246911053	1.92878185636246	0.456942358321132	4.22106163116299	2.43154439168804e-05	0.000136283200065331
gene-J2S48_RS03910	5269.86554144225	1.27074755788059	0.301214663325362	4.21874401415833	2.45666999710385e-05	0.000137471485620683
gene-J2S48_RS22330	15.5557342026605	-4.38945558205355	1.04180157019287	-4.21333170119999	2.5163110124031e-05	0.000140584329767912
gene-J2S48_RS13105	54.2417971056254	-2.89522689141607	0.688817574502675	-4.20318383064837	2.63186674896331e-05	0.000146806197796473
gene-J2S48_RS18335	136.407210272399	1.98587558309576	0.472647481792824	4.20159983834682	2.6503531562717e-05	0.000147602338734814
gene-J2S48_RS21215	524.640333418502	1.65043926855197	0.392895013594893	4.20071319676688	2.66075478243323e-05	0.000147946412743867
gene-J2S48_RS14425	611.419940703526	-1.20749148082762	0.287676754259169	-4.19738982364835	2.70008941003542e-05	0.000149895613365358
gene-J2S48_RS18790	407.285850807257	1.6055936911456	0.382922706409255	4.19299682226103	2.75293301134972e-05	0.000152587410423387
MSTRG.100.1	286.110789007782	-1.71264283805286	0.408817090373832	-4.18926429050895	2.79860306561768e-05	0.000154873720993029
gene-J2S48_RS08515	343.816119129768	1.38536466675137	0.330967225108629	4.18580621176816	2.84155706533927e-05	0.00015675550236037
gene-J2S48_RS21540	145.126343616044	1.72574874874387	0.412267536954236	4.1859923327784	2.83922932135082e-05	0.00015675550236037
gene-J2S48_RS26395	66.1272391284768	2.19746696429477	0.525238655297407	4.18374950535675	2.8674005889896e-05	0.000157932456969034
gene-J2S48_RS02125	124.800595967355	-2.0005721897068	0.47901702580329	-4.17641144665356	2.96143953392306e-05	0.000162855929157496
gene-J2S48_RS22795	317.840466269591	1.77504720085567	0.42506802114875	4.17591329514413	2.9679285907683e-05	0.000162956956950805
gene-J2S48_RS04260	379.843865811127	-1.66555230812578	0.399644677392878	-4.16758286133367	3.07846622687582e-05	0.000168761614909953
gene-J2S48_RS24510	583.104782408887	-1.85832095279951	0.446015927021127	-4.16649011888646	3.09325293850497e-05	0.000169307266305983
gene-J2S48_RS23150	400.77868868891	-1.64218465273675	0.394561392380798	-4.16205103805962	3.15401831358892e-05	0.000172363902535133
gene-J2S48_RS21110	93.6890660107689	2.25042555050208	0.541115470350937	4.15886381707508	3.19834502158186e-05	0.00017451405935516
rna-J2S48_RS17355	68.0634606439311	-2.62016040512713	0.630244776612081	-4.15736948937833	3.21933079982075e-05	0.00017511359925112
MSTRG.2944.1	27.1359300143345	3.17293787729669	0.763199080796907	4.15741836845979	3.21864229556681e-05	0.00017511359925112
gene-J2S48_RS13060	480.678738709287	1.71684496058271	0.413297407464008	4.15401821927039	3.26687146392188e-05	0.000177424042451447
gene-J2S48_RS18570	281.592307476729	2.16976388517045	0.522592574558369	4.15192253162814	3.29693873815548e-05	0.000178779820429701
gene-J2S48_RS15600	96.0539772457593	-2.33687457819865	0.56356485306166	-4.146593893326	3.37457830415534e-05	0.000182707075725752
gene-J2S48_RS00670	116.024046628419	2.12320036142219	0.512358478262558	4.14397429046574	3.41338028758341e-05	0.000184522702892048
MSTRG.1171.1	132.286745133099	4.72612535079728	1.14067243892935	4.14328004210681	3.42373442172424e-05	0.000184797252377504
gene-J2S48_RS01755	20.1593131390792	3.51789942020245	0.849680229082485	4.14026277156196	3.46908204090914e-05	0.000186710027837464
gene-J2S48_RS16385	851.686723793972	1.19706745607437	0.289131841537927	4.14021316264243	3.46983237574048e-05	0.000186710027837464
MSTRG.3252.1	147.57246841599	2.29415693440888	0.554256810786326	4.13915876135857	3.48581669236005e-05	0.00018728245204505
gene-J2S48_RS10425	31206.3992924442	1.94185096293508	0.469454555591852	4.13639816635061	3.52799812597559e-05	0.000189204807373509
gene-J2S48_RS17360	1210.15685159761	1.30480840330066	0.315467381281732	4.1361119428553	3.53239920132101e-05	0.000189204807373509
gene-J2S48_RS01885	1349.04923390928	1.64474920890766	0.397905292006651	4.1335193121286	3.57250261936527e-05	0.00019076946151885
gene-J2S48_RS13150	526.826929413746	1.30130412857288	0.314805262893423	4.13367971237965	3.57000901637824e-05	0.00019076946151885
gene-J2S48_RS18745	1144.40924620551	1.87903943329915	0.454753678838193	4.1319939139354	3.59629945335684e-05	0.000191747899316728
gene-J2S48_RS08430	818.71538311425	-1.32443791422964	0.32059400616757	-4.13119986259935	3.60874646973813e-05	0.000192119131967974
gene-J2S48_RS10470	598.66032701892	-1.22731610978636	0.297542414678994	-4.12484422132038	3.70985767257028e-05	0.000197202297830253
MSTRG.3010.1	75.218233630625	2.00229873425822	0.487448923554618	4.10770982866652	3.99601695149934e-05	0.000212091626986397
MSTRG.1128.1	10311.2458393764	-1.32146018681543	0.321819098352333	-4.10622052445339	4.02185538716522e-05	0.00021314008201573
rna-J2S48_RS24230	678.239019744015	-4.58063019060097	1.11740450901232	-4.09934822497702	4.14315264618852e-05	0.000219236612078525
gene-J2S48_RS00870	190.1018258576	-1.67121217133206	0.407952368959179	-4.0965865098317	4.19286844546065e-05	0.000221532702329542
gene-J2S48_RS06905	1223.19452733553	1.31114448082702	0.320267335727556	4.09390635435386	4.24165681570487e-05	0.000223742652070038
gene-J2S48_RS13230	112.021418843553	-1.68843039823001	0.412457236578418	-4.09358897963958	4.24746970101556e-05	0.000223742652070038
gene-J2S48_RS16665	1074.03949017756	1.48590580894638	0.363094468792787	4.09233942308927	4.27042952462561e-05	0.000224614333705158
MSTRG.2326.1	57.0272757481447	2.87288468803775	0.70265289781734	4.08862568839014	4.33936406824781e-05	0.000227897935998082
gene-J2S48_RS17095	1137.69679632278	1.7715101369081	0.433439303708442	4.08710082761605	4.36797319363943e-05	0.000229057037385014
gene-J2S48_RS10495	1723.26087687736	1.79279879204014	0.439677564433446	4.07753075677237	4.55165103963371e-05	0.000238332340685155
gene-J2S48_RS22485	392.061343015146	1.97648021331991	0.484834148656898	4.07661097881659	4.56968502839762e-05	0.000238919502305625
gene-J2S48_RS14770	39.9145252205491	-2.71222599655561	0.665619746323868	-4.0747378838066	4.60662032006475e-05	0.000240491668870146
gene-J2S48_RS20610	118.258844679008	-2.13652364914136	0.52463641355051	-4.07238917078268	4.65333438613223e-05	0.000242568904086625
gene-J2S48_RS18305	271.951817703589	1.64200026392895	0.40334338543706	4.07097357540572	4.68170605337156e-05	0.000243685234843396
gene-J2S48_RS21025	286.882317777641	1.39995223822863	0.344206483503842	4.06718729983771	4.75839966675883e-05	0.000247309703748608
gene-J2S48_RS04810	355.423745826566	1.64548929857701	0.405228151693897	4.06064902376275	4.89364898393069e-05	0.000253586573827059
gene-J2S48_RS14510	12301.6822208408	-1.45652443646246	0.358675945198202	-4.06083668548665	4.88971676613439e-05	0.000253586573827059
gene-J2S48_RS01405	801.310103592612	1.51948755550494	0.374503816913687	4.05733529774715	4.96357975395643e-05	0.000256451620621082
MSTRG.2325.1	41.3979540932443	2.88660126400693	0.711405277010912	4.05760451501775	4.95786319747483e-05	0.000256451620621082
gene-J2S48_RS17900	381.915138423724	1.27697473395848	0.314827076399903	4.05611470449393	4.9895762878715e-05	0.000257071422849183
gene-J2S48_RS20410	327.600022023376	1.36046291943687	0.33541298776197	4.0560830053556	4.99025314123449e-05	0.000257071422849183
MSTRG.2752.1	112.66061403952	-2.23152582972027	0.550561582318502	-4.05318115427335	5.05258469109596e-05	0.000259900208119077
gene-J2S48_RS00205	463.129957890477	1.5109046015009	0.373237644321569	4.04810346568139	5.16343217740973e-05	0.000265212652748772
gene-J2S48_RS00520	221.789446147436	1.43671017052191	0.35542657233581	4.04221372949147	5.2948936053948e-05	0.000271566797945798
MSTRG.69.1	988.640785133717	-1.31212709233895	0.324959777679656	-4.03781385409625	5.39516364809733e-05	0.000275336337407133
gene-J2S48_RS07005	45.4498541653121	2.62950757915931	0.651253328765799	4.03761096183959	5.39983053950044e-05	0.000275336337407133
gene-J2S48_RS21030	515.459117939337	-1.77645198669162	0.43994671160324	-4.03787990645032	5.39364514842e-05	0.000275336337407133
gene-J2S48_RS25380	174.842354291399	2.16950210602155	0.537234572397763	4.03827716511005	5.38452097411925e-05	0.000275336337407133
gene-J2S48_RS11495	292.180589738078	1.56488738091216	0.387671977536737	4.03662753974489	5.42250528902573e-05	0.00027609063993397
gene-J2S48_RS13870	2042.18057932071	-2.28523262215979	0.566184374615309	-4.03619867417302	5.43242185890363e-05	0.000276194104089106
gene-J2S48_RS10975	159.550602282065	1.69181018219192	0.419242150790144	4.03540097054499	5.45091271362768e-05	0.00027673256863533
gene-J2S48_RS14635	605.21852135252	1.17799375354828	0.292495134221268	4.02739606826124	5.63979839328892e-05	0.000285907579908699
gene-J2S48_RS16805	1157.03605355287	-1.20233515189301	0.298634060179809	-4.02611527690137	5.67058970816678e-05	0.000287053117741448
gene-J2S48_RS17435	177.998651408584	1.66427414541467	0.413541244262547	4.02444536912518	5.71097491055762e-05	0.000288680304641896
MSTRG.2820.1	754.336448877179	1.43851770673298	0.357659314174587	4.02203339804757	5.76978741615115e-05	0.000291232929665381
MSTRG.1613.1	177.309597453637	-2.20276297539856	0.547757223296262	-4.0214220492482	5.78478516016567e-05	0.00029156981893612
gene-J2S48_RS24900	5017.36006937218	1.09783581260398	0.273062424955338	4.02045727376641	5.80852837868707e-05	0.000292345903887081
gene-J2S48_RS18805	406.710812233657	-1.32894693381782	0.331224239439872	-4.01222729370646	6.01485443934167e-05	0.000302296055968635
gene-J2S48_RS21505	58.4259265254155	-3.09805976608758	0.772416009836111	-4.01086943646458	6.04955594333957e-05	0.000303604505293961
gene-J2S48_RS10455	3844.29010993222	1.60318903869651	0.399835541181064	4.00962114063419	6.08162465178227e-05	0.000304777269745255
gene-J2S48_RS11315	406.368402556908	-1.32542376224878	0.331198199293994	-4.00190509813806	6.28345025123802e-05	0.000314441803286954
gene-J2S48_RS00660	537.886619795635	1.22320432036904	0.305799840519007	4.0000162141779	6.33381439127947e-05	0.000316313418802435
gene-J2S48_RS14590	1658.34913055497	-1.36740647217923	0.341866498163911	-3.9998258955565	6.33891007705707e-05	0.000316313418802435
gene-J2S48_RS21665	363.466771183675	1.35600184227646	0.339487899739067	3.99425677120949	6.48975036608457e-05	0.000323379737302905
gene-J2S48_RS12990	2036.47252028686	-1.24790873311083	0.312631409786521	-3.99162942061054	6.56208601582977e-05	0.000326519706156984
gene-J2S48_RS14990	907.394219844993	2.40204996170211	0.602649805002911	3.98581388687333	6.72492102516832e-05	0.00033414749434276
MSTRG.843.1	1956.96623862865	-2.04872698867931	0.514514339448721	-3.98186567720236	6.83764208783755e-05	0.000339267142120325
MSTRG.1272.1	123.308509315635	-1.78475342378701	0.448855004323012	-3.97623599291017	7.00146471329407e-05	0.000346904255879337
gene-J2S48_RS16915	3226.19641629454	1.30682931424749	0.328994708709244	3.9721894597473	7.12150426839737e-05	0.000352353523336101
gene-J2S48_RS05330	441.834366149877	2.21312127375775	0.55789158213001	3.96693792243312	7.2801944847343e-05	0.000359697056135744
MSTRG.3088.1	77.6168252599612	-1.80974693620643	0.456293028603709	-3.96619457839273	7.30292513493587e-05	0.000360311926023667
gene-J2S48_RS15930	559.25929457916	1.27000679801936	0.320574200153936	3.96166253369585	7.44296891808383e-05	0.000366704924332597
gene-J2S48_RS14830	259.827023614833	-1.46143160282584	0.369291137066507	-3.95739690487792	7.57709725076614e-05	0.000372788927941486
gene-J2S48_RS13045	563.628472406635	1.49701097487542	0.378546797866259	3.9546259096988	7.66544954784409e-05	0.000376606869089731
gene-J2S48_RS23965	223.562651824124	-1.87494108604827	0.474615212813895	-3.95044456104163	7.80061656946677e-05	0.000382710922168657
gene-J2S48_RS01395	605.047088065428	1.50458484051824	0.380983461964687	3.94921299932359	7.84085588001623e-05	0.000384147106960795
gene-J2S48_RS18155	697.799745462458	-1.25709950095784	0.318447231732415	-3.9475912355054	7.89414383948053e-05	0.000386217679744417
gene-J2S48_RS10265	82.4545712108443	2.26359925422071	0.573655104900697	3.94592366542707	7.94929380600983e-05	0.000388373447732949
MSTRG.257.1	79.4093985989234	-2.25861047486515	0.575405044939024	-3.92525316684441	8.66385700163035e-05	0.000422694861792634
gene-J2S48_RS26235	13.1447541629331	3.68962817866731	0.940467990142176	3.92318315704666	8.73866658019079e-05	0.00042575172504045
MSTRG.1883.1	926.261012813705	-1.43536356632077	0.366724228567866	-3.91401345890388	9.07745725004361e-05	0.00044164351037365
MSTRG.34.1	240.075927288584	-1.30685787567695	0.334165009563367	-3.91081602883719	9.19848175262736e-05	0.000446910978910591
gene-J2S48_RS15975	2905.22390702056	-1.36738654869953	0.349925869185903	-3.90764635915812	9.31995854159778e-05	0.00045218580015536
gene-J2S48_RS24660	402.147985158729	1.34662255794546	0.345358256805101	3.89920475741052	9.65091370559765e-05	0.000467595445514641
gene-J2S48_RS16055	808.516102278548	-1.23863702755007	0.317717441791562	-3.89854903956666	9.67708044545822e-05	0.000468215646414919
gene-J2S48_RS26220	23.9775447645652	3.53221622311842	0.906780881492676	3.89533601249284	9.80626902519405e-05	0.000473811867520755
gene-J2S48_RS07915	214.003880426268	-1.84464255118115	0.473637997947837	-3.89462534503894	9.83506243376626e-05	0.000474548535888198
gene-J2S48_RS02510	64.9160718502256	2.69007539299654	0.691178045634811	3.89201510375788	9.94150543143212e-05	0.000479024670238057
gene-J2S48_RS21725	35.5979455448586	-3.73517852286075	0.960065518944977	-3.89054543586293	0.000100019145926614	0.000481273445303473
gene-J2S48_RS24475	320.222071796854	1.40329700331387	0.360890324612263	3.88843066053812	0.000100894485396694	0.000484819454519365
gene-J2S48_RS05140	1375.662639714	1.21221714897154	0.311800723291866	3.88779453804161	0.000101159198211692	0.000485425577171998
gene-J2S48_RS12900	256.025940469651	-1.40183725946811	0.361159229279906	-3.88149366212556	0.000103816858116669	0.000496817560085642
gene-J2S48_RS16040	955.698673343262	1.49446182741691	0.385018297826628	3.88153455524822	0.000103799399209841	0.000496817560085642
gene-J2S48_RS09520	3964.04445447007	1.30696298240651	0.337007083416902	3.87814691951059	0.000105255148622051	0.000503013350099654
gene-J2S48_RS04285	1143.80715797893	1.4526425745547	0.374722808888018	3.87657900746791	0.000105935421284938	0.000505574633189559
gene-J2S48_RS15385	97.9306629360429	1.88528823229116	0.486411922407737	3.87590876259569	0.000106227485586038	0.000506278751031146
MSTRG.854.1	69.1481800758988	2.04700969582693	0.528207590328932	3.87538864133359	0.000106454655812919	0.000506672091457412
gene-J2S48_RS12390	340.151525928986	1.66307596860035	0.429279578842536	3.87410920660259	0.000107015419125184	0.000508649950061764
gene-J2S48_RS01165	92.2976522463103	-2.20766751534848	0.570352302341436	-3.87070851872687	0.000108519486765255	0.00051509994869741
gene-J2S48_RS11220	114.140115775636	-2.24430842885336	0.579899272364085	-3.87016941701608	0.000108759746231688	0.000515541801149665
gene-J2S48_RS18375	3131.57052088826	1.95253730969517	0.504692842397752	3.86876362347211	0.00010938862388225	0.000517822093864221
gene-J2S48_RS05525	51.2592693712415	2.68569421496255	0.694839888285843	3.86519867416953	0.00011099880963295	0.000524735263352527
gene-J2S48_RS04690	2236.4096328406	-1.98089746269	0.512574593048887	-3.86460329784834	0.000111269893431974	0.000525307866162002
gene-J2S48_RS15375	118.476947663725	1.75187999778153	0.453594809609873	3.86221350127063	0.000112364301081649	0.000529760628114424
gene-J2S48_RS07885	852.026983575229	-1.10303181598805	0.285820012542885	-3.85918328872282	0.000113766590167303	0.000535651028704385
gene-J2S48_RS21655	210.457618248659	1.39984799690729	0.363162808922638	3.85460174476591	0.000115918169549764	0.000545048789171573
gene-J2S48_RS22550	38.751066041812	-2.56412917392152	0.665298401006828	-3.85410391794284	0.000116154256097822	0.000545426754840041
gene-J2S48_RS13125	7309.30510877146	-1.40356317240344	0.364292514334206	-3.85284659216411	0.000116752543601954	0.000547502222540353
gene-J2S48_RS08480	3306.0457678614	-1.21880998384683	0.317552936066041	-3.83813167954256	0.000123973998285069	0.000580589459883149
gene-J2S48_RS10375	7633.19100002444	1.96879359787378	0.513794552049651	3.8318693532654	0.000127173271199231	0.000594776994674109
gene-J2S48_RS07475	881.875131226642	-1.24899715413895	0.326144329694806	-3.82958414548464	0.000128359987569397	0.000599526715274132
gene-J2S48_RS25385	442.792077650793	1.77584038415377	0.464116130967766	3.82628455608906	0.000130091902093694	0.000606806834932369
gene-J2S48_RS22280	485.404353422812	-1.27771702125986	0.334036348371719	-3.82508378949827	0.000130727617194339	0.000608961227435865
gene-J2S48_RS01765	236.281614077143	1.37403287375491	0.359347519615495	3.82368820918851	0.000131470149587249	0.000611606818066577
gene-J2S48_RS04815	1633.41151729436	1.48732002496822	0.389162981342622	3.82184353670262	0.000132457725554951	0.000615383836364711
MSTRG.2101.1	1016.60283914797	-1.18934778888621	0.312022374148687	-3.81173879639623	0.000137992655421634	0.000639402476113737
gene-J2S48_RS15830	90.3000093839507	2.62995478647938	0.689919630082676	3.81197268754944	0.000137862113069921	0.000639402476113737
gene-J2S48_RS17405	1457.90389310275	-1.34229951025151	0.352876725621467	-3.80387657442562	0.000142449175769792	0.000659180267796013
gene-J2S48_RS14860	403.911723642732	-1.63150186357234	0.429805386297957	-3.79590837058827	0.000147103827911816	0.000679821516062125
gene-J2S48_RS09755	164.701214819802	1.55378770590689	0.4098060801618	3.79151940667504	0.000149728445827325	0.000691039190689223
gene-J2S48_RS21870	7721.60623444056	1.0479490437437	0.276531409816505	3.78962029824775	0.000150877731458795	0.000695427228026525
gene-J2S48_RS24410	211.324112337152	1.75305985268202	0.463169352182092	3.78492196088315	0.000153756819491276	0.00070776627947167
gene-J2S48_RS10545	793.476305361222	-1.13250701657286	0.299341293554347	-3.78333040231635	0.000154743778886308	0.000711374616061333
gene-J2S48_RS16420	98.4757152380393	1.94610582523682	0.517815281111272	3.75830126345504	0.00017107083503625	0.000785401225598931
gene-J2S48_RS18355	1601.7576139699	2.00455504660392	0.533898961952754	3.75455880129864	0.000173647077708563	0.000796185488498816
gene-J2S48_RS09375	520.17652999964	1.41276018877518	0.376518075233193	3.7521709625765	0.000175309842449631	0.00080275866418439
gene-J2S48_RS11320	46.3628875607257	-2.6264268714546	0.700256044829896	-3.75066647527848	0.000176365164658258	0.000806536777804016
gene-J2S48_RS10860	2190.0418598763	-1.04929183040515	0.279952039940719	-3.748112821851	0.000178170111528255	0.000813728684072329
gene-J2S48_RS22810	138.59869930893	1.83005195823691	0.488420292098442	3.74687945575377	0.000179048073669027	0.000816673700602346
gene-J2S48_RS13085	125.037567897913	1.64549923655183	0.439371859785993	3.74511748966653	0.000180309374525275	0.000821201621044738
MSTRG.2551.1	842.462130461512	-1.14997690588541	0.307083152513616	-3.74483880496969	0.00018050963408634	0.000821201621044738
MSTRG.1496.1	11.1247732709961	-4.07767694665729	1.09101788268215	-3.7374978095068	0.000185860708747259	0.000844448849210958
gene-J2S48_RS17505	349.967528294215	1.23497228918902	0.330472229115604	3.73699264381155	0.000186234369985552	0.00084505051562097
gene-J2S48_RS21830	3096.78739341961	-1.128080516304	0.30221972669893	-3.7326501768291	0.00018947565944723	0.000858645840936152
gene-J2S48_RS08645	83.0266614156248	-1.79951970017837	0.482471099085744	-3.72979791657648	0.00019163340427331	0.000867302086782176
gene-J2S48_RS17930	1262.4538259175	1.47657373094121	0.39605825239662	3.72817312101489	0.000192872870526312	0.000871785374778932
rna-J2S48_RS15075	243.670328306794	-2.70615437112672	0.726677583786575	-3.72400970045818	0.000196083386349076	0.000885154771109295
gene-J2S48_RS00035	146.781351861567	-2.18374654415518	0.587419624936003	-3.7175239836311	0.0002011848925993	0.000907015030598902
gene-J2S48_RS09455	284.659964858606	1.4993212981632	0.403483772841228	3.7159395224382	0.000202450006569188	0.000911545466596229
gene-J2S48_RS15405	457.436050587444	-1.4354238295685	0.386561169148103	-3.71331614277726	0.000204561089519453	0.000919868416670914
gene-J2S48_RS20400	480.24097168949	1.1020603396765	0.296930625360973	3.71150782556278	0.00020602829710832	0.000925278365090313
gene-J2S48_RS01410	1179.51907613636	1.44840177351335	0.390413395648544	3.70991822938684	0.000207326199856604	0.000929915080790888
gene-J2S48_RS23985	54.8214727250724	-2.35828386468131	0.63616553231153	-3.70702866612782	0.00020970521376091	0.000939382818164281
gene-J2S48_RS10680	113.620737379486	1.83903188094976	0.496494798833253	3.70403050600213	0.000212200722837422	0.000949347550574061
gene-J2S48_RS05100	554.269818181352	-1.7274559629241	0.467029757668042	-3.69881347935853	0.000216609703747245	0.000967836469676785
gene-J2S48_RS00480	826.004305026076	-1.04463150338773	0.282581461751554	-3.6967446375027	0.00021838181239652	0.000974511450732498
gene-J2S48_RS13225	140.773553976547	-2.09802489212461	0.568277343561035	-3.69190311015677	0.00022258226413094	0.000991991948156084
MSTRG.3190.1	455.288143054439	-1.50409224561169	0.407588134211698	-3.69022579256558	0.00022405508991791	0.000997287141019616
gene-J2S48_RS10660	496.141987247059	-1.51830268878185	0.411900174767745	-3.68609382027566	0.000227722429016011	0.00101232445284656
gene-J2S48_RS10355	4343.91143979464	1.96412975203519	0.533340733876607	3.68269218396059	0.000230783762735211	0.00102463310628827
MSTRG.2783.1	210.771008853908	-1.45280144276602	0.394565025065274	-3.68203299956878	0.000231381451600245	0.00102598636070336
gene-J2S48_RS01605	116.735460752137	-1.52498607694494	0.414591402967888	-3.67828678073929	0.000234805863921191	0.00103985454022242
gene-J2S48_RS10895	399.696561452923	1.53045881229772	0.41699632918908	3.67019732589481	0.000242363300217019	0.00107061619250973
gene-J2S48_RS24815	7718.85165593292	-1.03171802628291	0.281095572276656	-3.67034606033385	0.000242222311591837	0.00107061619250973
MSTRG.510.1	168.982657638105	-2.29665491576129	0.625848598420709	-3.66966534966565	0.000242868202477864	0.00107149535677577
gene-J2S48_RS02690	277.880675514537	1.27246856461022	0.346962474720128	3.66745298792508	0.000244978573739544	0.00107908262265984
MSTRG.2246.1	101.794096413205	-2.91803712138818	0.795708729897812	-3.66721767871383	0.000245204044429698	0.00107908262265984
gene-J2S48_RS23880	885.448580118976	-1.14755313780995	0.313255882911017	-3.66330913611579	0.000248977753988738	0.00109431502160922
gene-J2S48_RS16755	6126.92822382887	-1.32372652866964	0.361564546339712	-3.66110710264694	0.000251127744688965	0.00110238156597173
gene-J2S48_RS25065	3296.37351558312	1.3537567070089	0.370244773076216	3.65638303482605	0.000255799047278664	0.00112148193068481
MSTRG.1053.1	157.861754183458	-2.2080526699031	0.604915415699205	-3.65018416227808	0.000262052355234483	0.00114746175048299
MSTRG.2093.1	166.249791169812	-1.50424516601177	0.412481018354612	-3.64682276050474	0.000265502923906937	0.00116111952864669
gene-J2S48_RS04185	444.230138964952	1.20162819394961	0.329586377476383	3.64586729327342	0.000266491483408688	0.00116398960895341
MSTRG.1579.1	232.254988171327	-1.52434790710136	0.418349336818242	-3.64372014712584	0.000268725598554778	0.00117228614164058
gene-J2S48_RS09525	5002.64016489032	1.04439198264903	0.286758502821582	3.64206108057006	0.000270463875653987	0.00117840168708447
gene-J2S48_RS04825	815.765843710251	1.22558093376572	0.336778606037845	3.63912942150489	0.000273561296934344	0.00118893948283003
gene-J2S48_RS13775	1341.65941346337	1.15792567655324	0.318161287734451	3.63942981498016	0.000273242396447055	0.00118893948283003
gene-J2S48_RS08180	61.5398222507024	-2.08988517174498	0.574371790304173	-3.63855817263976	0.000274168702647564	0.00119010280715541
gene-J2S48_RS10990	883.466049740015	1.57428904882021	0.432820478371991	3.63727948996714	0.000275532902999494	0.00119454425644459
gene-J2S48_RS05375	240.719767518061	1.61055276514756	0.442843029708039	3.6368479508628	0.000275994737174753	0.00119461472058595
gene-J2S48_RS11920	69.6557314091603	-2.18534572578099	0.600926510638673	-3.63662725323663	0.000276231208585389	0.00119461472058595
gene-J2S48_RS24135	391.679556155822	-1.32347135771113	0.364044127407112	-3.63546959852777	0.000277474716920123	0.00119851286482267
gene-J2S48_RS07765	622.473284483821	-1.39708512532964	0.38452525745764	-3.63327271286866	0.000279848963792211	0.00120727945833019
MSTRG.725.1	40.744964310158	2.457640107167	0.676551015630983	3.63260131222313	0.000280578358142687	0.00120893725531837
gene-J2S48_RS08040	403.883350168833	1.23935606595338	0.341563547438965	3.62847872744629	0.000285096236411452	0.00122689449158393
gene-J2S48_RS16095	194.144623939647	1.3574855711716	0.374270304579718	3.6270191745401	0.000286712010155142	0.00123233395285087
gene-J2S48_RS19370	370.754321331501	1.09267039047956	0.301296340697188	3.62656376095098	0.000287217921703945	0.00123299556339328
gene-J2S48_RS16745	387.750050466102	1.39399477804477	0.384756138160717	3.62306053051839	0.000291137656946938	0.00124829279349464
MSTRG.46.1	2074.53708483644	-1.07564596327764	0.297260657748183	-3.61852783151967	0.000296283640975317	0.00126880390505689
MSTRG.272.1	3988.27409633483	1.47092938682174	0.406710007891683	3.61665402444064	0.000298435766276288	0.00127645969385328
gene-J2S48_RS24645	275.415328603641	-1.65166268853945	0.4568301847515	-3.6154850175627	0.000299785813793372	0.00128067037282705
gene-J2S48_RS01100	880.412352335711	1.23270954573177	0.341064668036291	3.61429858105562	0.000301161836933653	0.00128498162579609
gene-J2S48_RS07640	326.186234800835	-1.32378892781419	0.366382451893247	-3.61313409245896	0.000302518155027145	0.00128919841491495
gene-J2S48_RS20270	296.153170709133	1.29220366974549	0.357850655449175	3.61101384074178	0.000305002382733121	0.00129820576757488
gene-J2S48_RS10340	3551.77468324368	1.98896225184626	0.551011546525156	3.60965621208711	0.000306603088907178	0.00130343521898282
gene-J2S48_RS05745	550.512540700082	-1.1271452259241	0.312577745372259	-3.60596761161531	0.000310991926702729	0.00132049056877535
gene-J2S48_RS10170	15.764020412083	3.71314173145104	1.02984587842992	3.60553147730416	0.000311514726911858	0.00132110906582595
gene-J2S48_RS23440	155.579942923592	1.76257289097855	0.489057364903184	3.60402074985105	0.000313332025205748	0.00132720929177235
gene-J2S48_RS12430	16995.7038683149	1.94331284276684	0.539305366612875	3.60336270149114	0.00031412670999117	0.00132896843610998
gene-J2S48_RS05400	886.499912781565	-1.21808530784644	0.339388307768988	-3.58906090741214	0.000331871304571151	0.00140234641726507
gene-J2S48_RS11390	6290.75057327896	1.0635669879994	0.296440769626874	3.587789187493	0.000333493755325455	0.00140750436735551
gene-J2S48_RS19930	187.538896014316	1.4314402611678	0.399147922426185	3.58624003969987	0.000335480173615309	0.0014141841734951
gene-J2S48_RS00465	184.932487353554	1.45435666507818	0.405693297363061	3.58486737279433	0.00033724954204039	0.00141993406943207
gene-J2S48_RS22100	80.2489089713057	2.03244900582984	0.567355192169715	3.58232203367563	0.000340553613602616	0.00143212401974786
gene-J2S48_RS01855	153.051620962387	1.58472437540718	0.442817147808388	3.5787330803479	0.000345263868781536	0.00145019104597329
gene-J2S48_RS12195	202.590947443194	1.65620648084306	0.462865979204818	3.57815556824535	0.000346027482149584	0.0014516578083473
gene-J2S48_RS20450	150.645724167006	-1.60348904777697	0.448854782287348	-3.57240049800884	0.000353723899382297	0.00148217083676577
gene-J2S48_RS24940	15874.2888809148	1.24308390020455	0.348150119150126	3.57053992467116	0.000356246147396432	0.00149095609836284
MSTRG.96.1	253.559995946743	-1.33100362233723	0.372874614445398	-3.56957425036006	0.000357561864607974	0.00149467686362975
gene-J2S48_RS01050	105.701086320064	-1.67903731984914	0.470793476878286	-3.56639886130627	0.000361920395219374	0.00150929421958746
